booking_id,airline,flight_type,lead_time,departure_month,weekend_departure,num_passengers,fare_type,special_requests,previous_cancellations,payment_type,ticket_price,loyalty_member,seat_selection,travel_insurance,weather_risk_score,is_canceled
11258,Southwest,Domestic,125,Jul,1,2.0,Economy,2,0,PayPal,284.04,No,Paid,,1.0,1
11259,Delta,Domestic,172,Jul,0,,Business,1,0,Credit Card,40.0,Yes,Free,No,0.0,0
11260,JetBlue,International,150,Oct,1,6.0,Economy,0,0,Credit Card,305.07,Yes,free,Yes,9.0,1
11261,Delta,Domestic,196,Dec,0,4.0,Economy,1,0,Debit Card,355.02,Y,Paid,No,9.0,1
11262,United,International,93,Jun,1,1.0,First,1,0,Debit Card,420.8,No,Paid,No,1.0,0
11263,Delta,International,133,Dec,1,5.0,First,3,3,Credit Card,285.67,No,Free,No,3.0,0
11264,Delta,International,183,Jul,0,4.0,Business,3,2,Debit Card,463.1,yes,Free,Yes,9.0,0
11265,Alaska,International,121,Feb,0,3.0,Economy,4,0,Credit Card,453.29,No,FREE,Yes,8.0,1
11266,Southwest,Domestic,237,Sep,0,4.0,Economy,0,1,Debit Card,293.7,No,Free,No,6.0,0
11267,JetBlue,International,107,Oct,0,6.0,Business,3,1,Credit Card,225.82,Yes,FREE,Yes,8.0,0
11268,Delta,Domestic,3,Oct,0,2.0,Economy,3,1,,369.23,Yes,Free,No,8.0,0
11269,JetBlue,International,92,Jan,1,6.0,Business,4,0,PayPal,373.91,Yes,Paid,Yes,8.0,0
11270,Delta,Domestic,150,Jan,0,6.0,Business,2,0,Credit Card,274.92,Yes,free,No,7.0,0
11271,United,International,5,Mar,0,2.0,Economy,4,0,Credit Card,323.71,Yes,Free,No,5.0,0
11272,Delta,International,31,Mar,1,4.0,Business,1,0,PayPal,161.5,No,Paid,No,10.0,1
11273,Alaska,Domestic,105,Jan,0,5.0,Business,1,0,Debit Card,455.0,No,Paid,No,9.0,1
11274,Southwest,Domestic,145,Dec,0,2.0,Economy,3,0,Credit Card,457.26,No,Free,,6.0,0
11275,United,International,14,Jul,0,2.0,Economy,3,0,Debit Card,366.86,Yes,FREE,Yes,1.0,0
11276,Delta,Domestic,167,Apr,1,3.0,Economy,4,1,PayPal,467.17,YES,Free,No,10.0,1
11277,JetBlue,Domestic,121,Oct,0,4.0,Economy,4,0,Debit Card,378.36,No,Paid,No,0.0,0
11278,United,Domestic,95,Feb,1,2.0,Economy,0,2,Credit Card,586.28,No,Free,Yes,4.0,0
11279,United,Domestic,200,Oct,0,5.0,Economy,1,0,Debit Card,178.5,No,Paid,Y,7.0,1
11280,Delta,International,228,May,0,1.0,Business,4,1,Debit Card,388.25,No,PAID,Yes,2.0,1
11281,United,Domestic,201,Jun,0,4.0,First,2,0,Debit Card,486.47,No,Free,No,6.0,0
11282,JetBlue,Domestic,211,Sep,0,3.0,Economy,0,1,,568.89,Yes,Free,No,4.0,1
11283,United,Domestic,5,Apr,0,6.0,Economy,4,1,Debit Card,470.96,NO,Paid,Yes,9.0,0
11284,JetBlue,Domestic,111,Feb,0,2.0,Economy,3,1,Credit Card,214.68,No,Free,Yes,7.0,1
11285,Delta,Domestic,119,May,0,5.0,First,4,0,Debit Card,128.29,No,Free,No,5.0,0
11286,Southwest,Domestic,122,Mar,0,4.0,Economy,3,2,PayPal,336.22,No,Free,No,5.0,1
11287,United,Domestic,190,Feb,0,,Economy,3,1,Credit Card,410.64,No,,,6.0,1
11288,Southwest,Domestic,66,Dec,1,5.0,Business,1,1,Credit Card,492.26,No,paid,No,6.0,1
11289,JetBlue,International,105,Jan,0,6.0,Economy,1,0,Debit Card,206.63,Yes,Free,No,3.0,1
11290,United,Domestic,138,Oct,0,3.0,Business,4,0,Debit Card,445.5,Yes,Paid,No,9.0,1
11291,Alaska,Domestic,42,Feb,1,4.0,Business,4,0,Credit Card,40.0,Yes,free,No,9.0,0
11292,Southwest,Domestic,144,Jun,0,2.0,Business,2,0,Debit Card,256.47,yes,Paid,yes,9.0,1
11293,United,Domestic,95,Aug,1,,Economy,0,2,PayPal,480.44,No,,,7.0,1
11294,Southwest,Domestic,131,Mar,0,2.0,Economy,0,0,Debit Card,193.23,No,Free,No,5.0,1
11295,United,Domestic,190,Nov,0,1.0,Business,4,1,Debit Card,205.5,No,Free,No,10.0,1
11296,Delta,International,195,Sep,1,5.0,Economy,1,0,Credit Card,286.44,Yes,Paid,No,7.0,0
10153,Southwest,Domestic,80,Dec,0,1.0,Economy,2,0,PayPal,384.78,,Free,No,6.0,0
11298,Alaska,Domestic,40,Sep,1,5.0,Economy,0,0,Credit Card,203.86,No,Free,No,0.0,0
11299,Alaska,International,210,Feb,0,6.0,Economy,4,0,Credit Card,355.48,No,,No,3.0,0
11300,JetBlue,Domestic,132,Aug,1,3.0,Economy,1,1,Credit Card,299.5,Yes,Free,no,6.0,1
11301,United,Domestic,159,Oct,1,2.0,Economy,1,0,Debit Card,522.11,No,PAID,No,8.0,1
11302,Southwest,Domestic,213,Nov,0,6.0,Economy,1,1,PayPal,292.27,Yes,Free,No,1.0,1
11303,JetBlue,Domestic,197,Dec,1,2.0,Economy,3,0,Credit Card,363.97,Yes,Paid,NO,4.0,1
11304,Southwest,International,34,May,0,3.0,Economy,1,0,Debit Card,383.29,No,Free,No,8.0,0
11305,United,International,21,Apr,0,4.0,Economy,4,0,,301.24,Yes,Paid,No,8.0,0
11306,Alaska,International,192,Oct,0,1.0,Economy,2,0,Debit Card,467.76,yes,Free,No,5.0,0
11307,Delta,Domestic,211,May,1,1.0,Economy,4,0,Debit Card,496.87,Yes,Free,Yes,6.0,0
11308,Alaska,Domestic,149,Apr,0,2.0,Economy,1,0,,291.54,,paid,No,8.0,1
11309,JetBlue,Domestic,111,Aug,0,2.0,Economy,2,0,Credit Card,401.04,No,Paid,Yes,9.0,1
11310,Delta,Domestic,10,Apr,1,2.0,Economy,0,1,PayPal,230.15,No,Paid,No,7.0,0
11311,JetBlue,Domestic,204,Oct,1,3.0,Economy,0,1,Credit Card,438.93,Yes,Free,No,9.0,1
11312,United,International,233,Dec,0,4.0,Economy,4,2,Credit Card,392.6,Yes,Paid,No,5.0,1
11313,Delta,Domestic,2,Jun,0,1.0,Economy,2,0,Debit Card,309.05,No,Free,Yes,5.0,0
11314,JetBlue,Domestic,136,Feb,0,6.0,Business,4,1,PayPal,406.19,Yes,Paid,No,6.0,0
11315,United,Domestic,59,May,0,5.0,Economy,2,0,Debit Card,443.0,No,Paid,N,6.0,1
11316,Alaska,Domestic,75,Jun,0,3.0,Business,2,1,Credit Card,532.25,No,free,YES,1.0,1
11317,United,Domestic,86,May,1,1.0,Economy,4,1,Credit Card,415.65,Yes,Paid,No,8.0,0
11318,Southwest,International,13,Dec,0,4.0,First,2,0,Debit Card,484.38,No,Free,No,3.0,0
11319,United,Domestic,224,Feb,1,3.0,Economy,1,1,Credit Card,626.68,No,Paid,No,9.0,1
11320,United,International,17,Jul,1,6.0,Economy,2,0,Credit Card,215.24,No,Free,No,8.0,0
11321,Southwest,Domestic,112,Apr,0,1.0,Economy,2,0,Credit Card,523.99,No,Free,No,10.0,1
11322,JetBlue,International,232,Aug,0,3.0,Economy,4,3,,236.92,Yes,Paid,No,9.0,1
11323,JetBlue,International,72,Jul,0,1.0,Economy,0,0,Credit Card,260.12,Yes,Free,No,2.0,0
11324,United,Domestic,22,Jul,0,1.0,Economy,3,0,Credit Card,358.35,Yes,Free,No,4.0,1
11325,Southwest,Domestic,201,Sep,1,4.0,Economy,2,1,Credit Card,269.56,Yes,Free,Yes,4.0,1
11326,Southwest,International,82,Jan,0,5.0,Economy,3,0,Credit Card,246.15,No,Paid,YES,6.0,0
11327,Alaska,Domestic,124,Oct,0,4.0,Business,2,1,Credit Card,351.54,Yes,Paid,,3.0,0
11328,JetBlue,International,174,Jun,0,1.0,Economy,4,0,Credit Card,313.35,Yes,Paid,No,10.0,0
11329,Delta,Domestic,68,Jun,0,3.0,Business,4,1,Credit Card,266.86,Yes,Free,No,3.0,0
11330,JetBlue,Domestic,46,Jun,0,6.0,Economy,2,0,Credit Card,226.63,Yes,Free,No,0.0,0
11331,JetBlue,International,115,Dec,0,4.0,Economy,4,0,Credit Card,559.52,Yes,Free,No,5.0,1
11332,Alaska,International,214,Jun,0,5.0,Economy,4,0,Credit Card,191.97,No,Paid,No,3.0,1
11333,Delta,Domestic,29,Dec,0,1.0,Economy,2,0,Credit Card,336.52,No,Free,No,10.0,0
11334,Alaska,International,24,Oct,1,6.0,Economy,0,1,Credit Card,516.51,Yes,Free,YES,9.0,0
11335,Delta,Domestic,155,Jul,1,4.0,Economy,2,1,Credit Card,473.34,Yes,Paid,No,9.0,1
11336,United,Domestic,225,Oct,0,4.0,Economy,0,0,Credit Card,392.72,No,Free,,4.0,1
11337,Delta,International,236,Jun,0,4.0,Business,4,0,PayPal,272.69,No,Free,No,10.0,1
11338,Alaska,International,111,Jan,0,4.0,Economy,0,1,Credit Card,357.37,Yes,Free,No,8.0,0
11339,JetBlue,International,238,Mar,0,6.0,First,4,3,PayPal,202.63,No,Free,No,3.0,1
11340,Delta,Domestic,24,Feb,0,3.0,First,0,0,Credit Card,320.08,No,Free,No,0.0,1
11341,Delta,Domestic,73,Jun,0,5.0,Business,0,3,Credit Card,317.96,No,Paid,N,10.0,0
11342,Southwest,Domestic,205,Aug,0,5.0,Economy,2,1,Debit Card,331.48,,free,No,8.0,1
11343,JetBlue,Domestic,233,Mar,0,1.0,Economy,0,0,Credit Card,249.68,No,Paid,No,,1
11344,United,Domestic,237,Oct,0,2.0,Economy,4,2,Credit Card,122.58,No,Paid,No,9.0,1
11345,Alaska,International,57,Aug,0,3.0,Economy,2,1,PayPal,535.26,No,Free,No,10.0,0
11346,United,Domestic,93,Aug,1,1.0,Economy,0,0,Credit Card,504.17,NO,Free,No,6.0,1
11347,JetBlue,International,118,May,0,1.0,Economy,2,1,Credit Card,482.45,No,Paid,Yes,2.0,0
11348,Delta,International,126,Aug,0,4.0,Economy,3,1,Credit Card,412.98,Yes,Free,No,3.0,0
11349,Delta,Domestic,168,Jun,0,2.0,Economy,2,0,PayPal,383.85,Yes,Paid,Yes,9.0,0
11350,JetBlue,International,24,May,1,2.0,Business,3,0,PayPal,262.88,No,Paid,No,8.0,0
11351,Delta,International,77,Sep,1,3.0,Economy,3,0,Credit Card,277.84,No,Free,No,9.0,1
11352,Delta,Domestic,98,Jul,1,2.0,Economy,2,1,Credit Card,563.75,N,Free,No,0.0,0
11353,Delta,Domestic,115,Aug,0,1.0,Business,4,0,PayPal,595.61,Yes,Free,No,10.0,0
11354,Alaska,Domestic,47,Jan,0,2.0,Economy,4,1,Credit Card,3303.84,No,FREE,No,4.0,0
11355,Alaska,Domestic,225,Nov,1,2.0,Economy,4,1,Credit Card,360.53,No,Paid,Yes,7.0,0
11356,Southwest,International,9,Feb,0,5.0,Business,1,0,Debit Card,462.53,Yes,FREE,No,9.0,0
11357,United,Domestic,98,Aug,0,1.0,Economy,3,2,Credit Card,373.09,N,Paid,No,6.0,1
11358,JetBlue,International,202,Dec,1,6.0,Economy,2,2,Debit Card,383.66,yes,Free,No,3.0,1
11359,JetBlue,Domestic,10,Sep,0,2.0,Economy,4,0,PayPal,351.63,Yes,Free,No,6.0,0
11360,JetBlue,Domestic,84,Apr,0,2.0,Economy,4,0,Debit Card,228.7,Yes,Paid,No,0.0,1
11361,Southwest,International,148,Dec,0,4.0,Economy,2,0,Credit Card,307.78,No,Paid,,5.0,1
11362,Alaska,Domestic,213,Oct,0,2.0,Economy,3,0,Credit Card,341.29,No,Free,No,8.0,1
11363,Southwest,Domestic,172,Nov,0,2.0,Economy,2,1,Credit Card,40.0,Yes,PAID,Yes,2.0,0
11364,JetBlue,Domestic,134,Oct,1,5.0,Economy,1,1,Credit Card,372.25,No,Paid,No,3.0,1
11365,United,Domestic,208,Sep,1,1.0,Business,1,1,Credit Card,685.16,Yes,Free,Yes,,0
11366,Delta,Domestic,191,Apr,0,3.0,Economy,2,0,Credit Card,299.89,No,Free,No,4.0,1
11367,Alaska,Domestic,125,Oct,1,1.0,Business,3,0,Credit Card,364.64,No,Free,No,4.0,0
11368,Alaska,Domestic,63,Oct,0,4.0,Economy,4,0,Credit Card,242.33,Yes,Paid,Yes,0.0,0
11369,Southwest,International,1,Oct,0,1.0,Business,1,1,Credit Card,206.85,No,free,No,5.0,0
11370,Alaska,Domestic,75,Sep,1,2.0,Economy,1,0,Credit Card,316.59,No,Paid,No,1.0,0
11371,JetBlue,Domestic,120,Nov,1,4.0,Economy,3,2,Debit Card,448.17,No,Paid,Yes,0.0,0
11372,JetBlue,Domestic,41,Jul,1,1.0,Economy,1,0,Credit Card,327.27,No,Free,Yes,5.0,1
11373,Southwest,International,209,Feb,1,4.0,Business,1,2,,307.63,No,Paid,NO,4.0,1
11374,JetBlue,Domestic,53,Sep,1,3.0,Economy,3,0,Debit Card,429.38,No,Paid,Yes,4.0,0
11375,United,Domestic,74,Apr,1,1.0,Economy,2,3,Credit Card,388.01,,Free,Yes,8.0,0
11376,Southwest,Domestic,15,Aug,0,6.0,Economy,4,0,Credit Card,399.1,No,PAID,YES,9.0,1
11377,United,Domestic,17,Jul,1,2.0,Business,4,1,Credit Card,526.64,Yes,Free,No,9.0,0
11378,Delta,International,226,Jul,1,4.0,Economy,1,0,Credit Card,509.05,Yes,Paid,No,2.0,1
11379,United,International,186,Aug,1,6.0,Economy,4,0,Credit Card,569.4,Yes,PAID,NO,0.0,0
11380,Delta,Domestic,89,Jan,0,6.0,Economy,2,0,PayPal,190.2,No,Free,No,7.0,0
11381,Delta,International,143,May,0,5.0,Economy,1,0,Credit Card,480.02,No,Free,No,4.0,1
11382,United,Domestic,5,Feb,0,4.0,Business,4,3,,590.42,Yes,Free,No,10.0,0
11383,Southwest,International,184,Feb,0,6.0,Business,0,0,,131.43,Yes,Paid,No,4.0,1
11384,JetBlue,International,107,Jan,1,5.0,Economy,0,0,Credit Card,357.19,Y,FREE,No,7.0,0
11385,JetBlue,Domestic,234,May,0,6.0,Economy,0,0,Credit Card,283.94,No,Free,No,7.0,0
11187,Delta,International,174,Feb,0,2.0,Business,0,0,Debit Card,356.59,Yes,Paid,No,10.0,1
11387,Delta,International,238,Apr,1,3.0,Economy,0,1,Credit Card,520.58,No,,Yes,1.0,1
11388,Southwest,Domestic,47,Mar,0,5.0,First,1,0,Credit Card,164.6,No,Paid,No,2.0,0
11389,Alaska,Domestic,41,Mar,0,3.0,Economy,3,1,PayPal,394.3,Yes,Free,no,9.0,1
11390,United,Domestic,75,Feb,0,4.0,Economy,3,1,Credit Card,280.95,No,paid,No,9.0,0
11391,Delta,International,187,Jun,0,2.0,Economy,1,0,Credit Card,524.87,No,Paid,Y,0.0,1
11392,JetBlue,International,76,Feb,0,5.0,Economy,1,0,Credit Card,418.93,No,Free,,2.0,0
11393,Southwest,International,131,Aug,1,4.0,Business,2,1,Debit Card,337.92,Yes,Free,No,3.0,0
11394,United,International,230,Aug,0,6.0,Economy,3,0,Credit Card,259.46,Yes,Paid,Yes,10.0,1
11395,Southwest,Domestic,129,Dec,0,1.0,Business,0,0,Credit Card,732.11,Yes,Free,No,6.0,0
11396,United,International,217,May,0,4.0,Economy,1,0,Credit Card,399.18,No,Free,,8.0,1
11397,United,International,58,Oct,0,3.0,Business,0,0,Credit Card,161.21,No,Paid,No,4.0,0
11398,Delta,Domestic,154,Jul,0,2.0,Economy,3,1,Debit Card,246.5,Yes,paid,Yes,0.0,0
11399,Southwest,Domestic,26,Apr,0,2.0,Business,4,1,Debit Card,417.77,No,Free,No,1.0,0
11400,Southwest,International,78,Jan,0,4.0,Economy,4,0,,257.8,No,Paid,Y,9.0,0
11401,JetBlue,Domestic,71,Nov,1,6.0,Business,1,0,Credit Card,275.02,No,Free,No,1.0,0
11402,JetBlue,International,6,Feb,0,1.0,Economy,2,0,Credit Card,498.03,No,Free,No,8.0,0
11403,Delta,Domestic,190,Oct,0,3.0,Economy,0,0,Credit Card,485.64,no,Free,No,9.0,1
11404,Delta,Domestic,110,Oct,1,4.0,Business,1,0,Credit Card,280.03,Yes,Paid,No,6.0,0
11405,Alaska,International,118,Apr,0,4.0,Economy,2,1,Credit Card,523.92,No,Free,No,1.0,0
11406,JetBlue,Domestic,173,Jan,0,2.0,Economy,0,2,,260.51,No,Paid,No,0.0,0
11407,United,Domestic,62,Aug,0,3.0,Economy,3,0,Credit Card,597.1,Yes,Free,Yes,4.0,0
11408,Southwest,Domestic,231,Sep,0,1.0,Economy,4,0,PayPal,435.26,No,Paid,No,0.0,1
11409,Delta,International,123,Apr,0,2.0,Economy,2,0,Credit Card,400.63,Yes,Free,Yes,8.0,1
11410,Southwest,Domestic,11,Oct,0,4.0,Economy,0,0,Credit Card,306.13,Yes,Paid,No,2.0,0
11411,Southwest,International,140,Mar,0,2.0,Economy,1,0,Credit Card,274.79,Yes,Paid,No,1.0,0
11412,Alaska,Domestic,42,Feb,0,2.0,Economy,0,0,Credit Card,40.0,No,Free,,5.0,0
11413,JetBlue,International,16,May,0,5.0,Economy,1,1,Credit Card,318.82,N,Free,No,2.0,0
11414,Delta,International,62,Mar,0,2.0,Business,4,0,Credit Card,358.53,,Free,Yes,4.0,1
11415,Southwest,Domestic,208,Oct,1,6.0,Economy,4,0,PayPal,104.35,N,Paid,Yes,9.0,1
11416,Delta,Domestic,119,Jul,1,2.0,Economy,0,0,Credit Card,475.27,No,Paid,,7.0,1
11417,United,Domestic,35,Nov,1,6.0,Economy,0,1,Credit Card,337.55,,Free,No,9.0,1
11418,Alaska,Domestic,212,Jun,0,3.0,Economy,1,1,Debit Card,530.06,Yes,Free,Yes,1.0,0
11419,United,Domestic,7,Jan,0,,Economy,1,0,Debit Card,264.29,Yes,Paid,No,4.0,0
11420,Delta,Domestic,68,Dec,0,1.0,Economy,2,0,Debit Card,533.1,No,Free,No,10.0,0
11421,Delta,Domestic,89,Aug,0,6.0,Economy,2,0,Credit Card,297.14,No,Free,No,7.0,1
11422,JetBlue,Domestic,207,Feb,0,6.0,Economy,2,0,Credit Card,352.96,No,Free,No,0.0,1
11423,Southwest,Domestic,35,May,1,4.0,Economy,0,1,Credit Card,390.19,No,paid,Yes,9.0,0
11424,Southwest,Domestic,27,Sep,0,3.0,Business,2,0,Credit Card,354.17,No,Free,Yes,9.0,0
11425,United,International,117,Aug,0,2.0,Economy,0,1,Credit Card,402.61,Yes,Paid,Yes,10.0,0
11426,Alaska,Domestic,92,Feb,1,1.0,Economy,4,0,Credit Card,90.56,no,Free,Yes,3.0,1
11427,Southwest,Domestic,174,Sep,0,4.0,Economy,3,0,PayPal,340.49,No,Paid,Yes,4.0,1
11428,JetBlue,Domestic,75,May,0,,Economy,4,1,PayPal,348.74,Yes,Free,No,9.0,0
11429,United,International,100,Oct,0,6.0,Business,0,0,Credit Card,81.89,Yes,Free,No,10.0,0
11430,United,International,157,Jun,0,1.0,Business,0,2,Credit Card,449.95,N,Paid,No,2.0,1
11431,JetBlue,International,150,Mar,0,2.0,Economy,3,1,Credit Card,232.41,yes,Free,No,1.0,0
11432,Alaska,International,143,Mar,0,5.0,Economy,1,1,Credit Card,491.93,Yes,free,no,2.0,1
11433,JetBlue,Domestic,13,Oct,0,5.0,Economy,1,1,Credit Card,372.03,Yes,Free,Yes,10.0,0
11434,Alaska,International,201,Aug,1,3.0,Business,1,1,PayPal,279.6,Yes,Paid,No,4.0,1
11435,JetBlue,International,70,Nov,1,1.0,First,2,1,Credit Card,500.66,No,Paid,Yes,6.0,0
11436,JetBlue,Domestic,236,Oct,1,4.0,Economy,1,2,Credit Card,592.66,No,Free,No,1.0,1
11437,Delta,International,179,Oct,1,1.0,Economy,2,1,Credit Card,365.39,No,Free,No,6.0,1
11438,United,Domestic,123,Dec,0,6.0,Economy,2,1,PayPal,552.48,No,Free,No,5.0,1
11439,JetBlue,Domestic,124,Feb,0,5.0,Economy,1,0,PayPal,335.34,Yes,Paid,No,6.0,1
11440,JetBlue,Domestic,36,Nov,0,3.0,Economy,1,1,Debit Card,494.73,Yes,Free,Yes,6.0,0
11441,Southwest,Domestic,28,Dec,0,2.0,Economy,3,0,Credit Card,308.55,No,Paid,N,8.0,1
11442,United,International,194,Dec,1,1.0,Economy,3,2,Credit Card,615.62,Yes,Free,No,6.0,1
11443,Southwest,Domestic,142,Feb,1,5.0,Economy,2,0,Credit Card,510.82,Yes,Paid,No,5.0,0
11444,United,Domestic,227,May,0,4.0,Economy,3,1,Credit Card,425.85,Yes,Paid,No,9.0,1
11445,Southwest,Domestic,174,Jun,0,3.0,Economy,2,2,Debit Card,40.0,yes,Free,Yes,7.0,1
11446,JetBlue,International,173,Dec,0,2.0,Economy,0,0,Credit Card,422.83,No,Free,No,6.0,1
11284,JetBlue,Domestic,179,Feb,1,1.0,Economy,2,0,Credit Card,187.11,,Paid,No,5.0,1
11448,Delta,Domestic,18,May,0,4.0,Business,2,0,Debit Card,409.46,No,Paid,No,,0
11449,Southwest,International,204,Jul,1,2.0,Business,3,2,Credit Card,538.85,Yes,Free,No,6.0,1
11450,Alaska,International,105,Oct,1,6.0,Economy,0,0,Debit Card,456.46,No,Free,Yes,7.0,1
11451,Delta,Domestic,20,Oct,1,5.0,Economy,4,0,Credit Card,480.22,No,Paid,Yes,7.0,0
11452,Southwest,International,63,Aug,1,6.0,Economy,4,1,Credit Card,307.78,Yes,Free,No,3.0,0
11453,Southwest,International,164,Dec,1,5.0,Economy,4,1,Credit Card,146.56,No,Free,No,9.0,0
11454,Delta,International,26,Jul,0,4.0,Business,0,1,PayPal,252.0,No,PAID,No,8.0,0
11455,JetBlue,Domestic,54,Aug,0,6.0,Business,1,2,Credit Card,313.84,Yes,Paid,No,2.0,0
11456,Southwest,Domestic,28,Dec,0,5.0,Economy,0,0,Credit Card,358.03,Yes,Paid,No,8.0,1
11457,JetBlue,Domestic,147,Sep,0,3.0,First,3,1,,537.68,No,Free,No,2.0,0
11458,Delta,Domestic,24,May,1,4.0,First,2,1,Debit Card,462.28,no,Free,No,6.0,0
11459,JetBlue,Domestic,69,May,0,5.0,Business,2,0,PayPal,670.76,No,Free,No,3.0,0
11460,United,Domestic,62,Nov,1,1.0,Economy,3,0,Credit Card,219.82,No,Free,N,4.0,0
11461,Alaska,Domestic,163,Oct,0,5.0,Economy,3,1,Credit Card,522.96,Y,free,No,2.0,0
11462,Southwest,Domestic,129,Apr,0,6.0,Economy,2,1,PayPal,482.55,Yes,Paid,No,1.0,0
11463,Alaska,Domestic,149,Sep,1,3.0,Economy,1,1,Debit Card,343.68,No,Paid,Yes,7.0,1
11464,JetBlue,International,223,May,0,2.0,Economy,1,1,Credit Card,225.46,Yes,Free,no,6.0,1
11465,Southwest,Domestic,15,Feb,0,2.0,Economy,1,0,Credit Card,273.83,No,Free,No,6.0,1
11466,JetBlue,Domestic,145,Oct,0,5.0,Economy,3,0,Credit Card,267.1,No,Paid,Y,7.0,1
11467,United,International,196,Aug,1,2.0,Business,2,0,Debit Card,599.49,No,Paid,No,0.0,0
11468,Delta,Domestic,181,Jul,0,5.0,Economy,2,0,Credit Card,475.96,No,Free,No,7.0,1
11469,Southwest,International,99,Aug,0,3.0,Economy,2,0,Credit Card,481.19,No,Free,No,9.0,0
11470,United,International,29,Dec,0,2.0,Business,0,0,Credit Card,372.27,yes,PAID,No,4.0,0
11471,United,Domestic,44,Mar,1,6.0,Economy,0,1,Credit Card,327.97,No,Paid,Yes,7.0,0
11472,Southwest,International,18,Apr,1,6.0,Economy,4,0,Debit Card,407.23,No,Free,No,8.0,0
11473,JetBlue,Domestic,214,May,0,1.0,First,0,1,PayPal,374.35,No,FREE,No,1.0,1
11474,United,Domestic,33,Jun,0,5.0,Business,1,0,Credit Card,346.56,No,Paid,No,2.0,0
11475,Alaska,Domestic,140,Jan,1,2.0,Economy,1,1,Debit Card,411.34,Yes,Paid,Yes,5.0,0
11476,United,Domestic,170,Apr,0,6.0,Business,1,0,Credit Card,210.78,NO,Paid,No,8.0,0
11477,JetBlue,International,61,Nov,0,3.0,Economy,1,0,PayPal,397.38,Yes,Free,No,9.0,0
11478,JetBlue,Domestic,117,Dec,0,,Business,4,3,Debit Card,344.49,Y,Free,No,,1
11479,Alaska,Domestic,220,Oct,1,1.0,Business,1,2,PayPal,259.95,Yes,Paid,N,7.0,0
11480,United,Domestic,99,May,0,3.0,Economy,3,0,PayPal,449.69,No,Free,Yes,5.0,0
11481,JetBlue,Domestic,21,Jul,0,3.0,Economy,3,0,Credit Card,611.33,Yes,Paid,No,4.0,0
11482,Southwest,Domestic,179,May,1,2.0,Economy,3,1,,538.93,No,,No,2.0,0
11483,Delta,Domestic,179,Jan,0,5.0,Economy,0,1,Credit Card,320.43,No,Paid,No,3.0,0
11484,Delta,International,110,Nov,0,4.0,Business,2,1,Credit Card,453.02,Yes,Paid,No,6.0,1
11485,Delta,Domestic,163,Jul,0,3.0,Economy,4,0,Credit Card,478.07,No,Paid,No,6.0,0
11486,United,Domestic,72,Aug,1,3.0,Business,3,1,Credit Card,376.68,No,Free,Y,2.0,0
11487,Alaska,Domestic,230,Jul,1,4.0,Business,3,0,Debit Card,356.64,No,Free,No,3.0,1
11488,JetBlue,Domestic,146,Nov,0,3.0,First,1,0,Credit Card,408.13,Yes,Free,No,2.0,0
11489,Southwest,International,37,Apr,0,2.0,Business,3,0,PayPal,711.76,Yes,Paid,Yes,1.0,0
11490,Southwest,Domestic,69,Aug,0,2.0,Economy,1,0,Debit Card,396.02,No,free,No,5.0,0
11491,United,Domestic,115,May,1,4.0,Economy,1,1,Debit Card,182.56,Yes,,No,6.0,0
11492,Delta,Domestic,238,Oct,1,6.0,Economy,2,0,Credit Card,213.52,Yes,Free,No,3.0,0
11493,United,International,78,Sep,0,3.0,Economy,0,0,Credit Card,336.03,Yes,Paid,Yes,4.0,0
11494,Alaska,Domestic,184,Dec,0,6.0,Economy,1,0,Credit Card,185.44,No,Free,No,7.0,1
11495,Alaska,Domestic,147,Dec,1,3.0,Economy,1,0,Credit Card,341.45,yes,Free,N,8.0,1
11496,JetBlue,International,8,Oct,0,5.0,Economy,2,0,PayPal,671.53,No,Free,No,6.0,1
11497,JetBlue,Domestic,31,May,0,3.0,First,1,1,Debit Card,288.4,NO,Paid,No,9.0,0
11498,Alaska,International,131,Jan,0,2.0,Business,4,0,Credit Card,207.78,No,Free,Yes,0.0,0
11499,Alaska,International,49,Dec,0,1.0,Economy,0,0,Debit Card,330.94,Yes,Free,No,10.0,1
11500,Alaska,Domestic,81,Sep,0,1.0,Economy,4,0,Credit Card,345.45,No,Paid,No,2.0,0
11501,United,Domestic,4,Dec,1,1.0,Economy,3,0,Credit Card,221.56,Yes,Paid,No,10.0,0
11502,Alaska,Domestic,147,May,0,1.0,Economy,0,1,Credit Card,186.63,Yes,Free,YES,4.0,0
11503,Southwest,Domestic,86,Jun,0,6.0,Business,3,1,Credit Card,549.88,,Paid,,2.0,1
11504,Delta,International,125,Apr,0,6.0,Economy,1,1,Debit Card,430.11,No,Paid,No,0.0,1
11505,Alaska,Domestic,74,Jun,0,3.0,Economy,2,1,Debit Card,292.42,No,Free,YES,1.0,0
11506,Delta,Domestic,164,Dec,0,6.0,Economy,4,1,Debit Card,198.24,No,Paid,No,7.0,1
11507,United,International,21,Aug,0,,Economy,3,0,Credit Card,287.56,No,Free,No,6.0,0
11508,Delta,Domestic,185,Mar,1,5.0,Economy,1,0,Credit Card,188.35,Yes,Free,No,9.0,1
11509,United,Domestic,67,May,0,3.0,Economy,4,0,Credit Card,278.87,,Paid,No,2.0,0
11510,Southwest,Domestic,220,Feb,0,1.0,Economy,4,0,PayPal,649.37,YES,Free,Yes,3.0,1
